filename,filepath,original_subfolder,macro_class_index,macro_class_name,split_multiclass_3class
Escorregamento_P1_98.wav,Base_de_Dados\Escorregamento_P1\Escorregamento_P1_98.wav,Escorregamento_P1,1,Continuous_Friction_and_Wear,train
Escorregamento_P1_99.wav,Base_de_Dados\Escorregamento_P1\Escorregamento_P1_99.wav,Escorregamento_P1,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_1.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_1.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_10.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_10.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_100.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_100.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_101.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_101.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_102.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_102.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_103.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_103.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_104.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_104.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_105.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_105.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_106.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_106.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_107.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_107.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_108.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_108.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_109.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_109.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_11.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_11.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_110.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_110.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_111.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_111.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_112.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_112.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_113.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_113.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_114.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_114.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_115.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_115.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_116.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_116.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_117.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_117.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_118.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_118.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_119.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_119.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_12.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_12.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_120.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_120.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_121.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_121.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_122.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_122.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_123.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_123.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_124.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_124.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_125.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_125.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_126.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_126.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_127.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_127.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_128.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_128.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_129.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_129.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_13.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_13.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_130.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_130.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_131.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_131.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_132.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_132.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_133.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_133.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_134.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_134.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_135.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_135.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_136.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_136.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_137.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_137.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_138.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_138.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_139.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_139.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_14.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_14.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_140.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_140.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_141.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_141.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_142.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_142.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_143.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_143.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_144.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_144.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_145.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_145.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_146.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_146.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_147.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_147.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_148.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_148.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_149.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_149.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_15.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_15.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_150.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_150.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_151.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_151.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_152.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_152.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_153.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_153.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_154.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_154.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_155.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_155.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_156.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_156.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_157.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_157.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_158.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_158.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_159.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_159.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_16.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_16.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_160.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_160.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_161.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_161.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_162.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_162.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_163.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_163.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_164.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_164.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_165.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_165.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_166.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_166.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_167.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_167.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_168.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_168.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_169.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_169.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_17.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_17.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_170.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_170.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_171.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_171.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_172.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_172.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_173.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_173.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_174.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_174.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_175.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_175.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_176.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_176.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_177.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_177.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_178.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_178.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_179.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_179.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_18.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_18.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_19.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_19.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_2.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_2.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_20.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_20.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_21.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_21.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_22.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_22.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_23.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_23.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_24.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_24.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_25.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_25.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_26.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_26.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_27.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_27.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_28.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_28.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_29.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_29.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_3.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_3.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_30.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_30.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_31.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_31.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_32.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_32.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_33.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_33.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_34.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_34.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_35.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_35.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_36.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_36.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_37.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_37.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_38.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_38.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_39.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_39.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_4.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_4.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_40.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_40.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_41.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_41.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_42.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_42.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_43.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_43.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_44.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_44.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_45.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_45.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_46.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_46.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_47.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_47.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_48.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_48.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_49.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_49.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_5.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_5.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_50.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_50.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_51.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_51.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_52.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_52.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_53.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_53.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_54.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_54.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_55.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_55.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_56.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_56.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_57.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_57.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_58.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_58.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_59.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_59.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_6.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_6.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_60.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_60.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_61.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_61.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_62.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_62.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_63.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_63.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_64.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_64.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_65.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_65.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_66.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_66.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_67.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_67.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_68.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_68.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_69.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_69.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_7.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_7.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_70.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_70.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_71.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_71.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_72.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_72.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_73.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_73.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_74.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_74.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_75.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_75.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_76.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_76.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_77.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_77.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_78.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_78.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_79.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_79.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,train
Escorregamento_P1P4_8.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_8.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
Escorregamento_P1P4_80.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_80.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,val
Escorregamento_P1P4_81.wav,Base_de_Dados\Escorregamento_P1P4\Escorregamento_P1P4_81.wav,Escorregamento_P1P4,1,Continuous_Friction_and_Wear,test
